dataset,source_query_index,g,mean_f,log_mean_f,minimum_group_size,maximum_group_size,size_stratum,panel_query_index,selection_key
snap-github-2019,275,12,5040.75,8.525508523019951,11,28188,8,10,01685a43d547fa4df0337ecdb87c4990dd7d6c4af47930f3fb4c4abac7a30faa
snap-github-2019,33,13,5032.2307692307695,8.523817356953273,5,28188,8,1,0713b8dc7e7f10129e7867e628001fda197af04de93b2734d8dd78d65a39845d
snap-github-2019,41,13,6311.692307692308,8.750317537704499,6,23861,9,2,26406c9e1d6bd0228ba635c6ca1c7997afce8fa02643491519184f70d1f6c344
snap-github-2019,92,13,2978.3846153846152,7.999472053269885,8,28188,6,3,01f900b858f65f1cec5ab6962282b33cf4156cbc4905e3e2038982bc14f04cf3
snap-github-2019,121,13,1904.2307692307693,7.552358418927917,5,20500,4,4,01bd26b28e5140d64afca689a3f492c9e3fb16ad21d7db222313c5e47416bd54
snap-github-2019,183,13,466.2307692307692,6.146823288144157,3,3867,2,5,1911d363fa96020e529109da8847ce0e4149f4e6792ef6fed1ad755350118a8c
snap-github-2019,187,13,3595.153846153846,8.187620177255296,7,22851,7,6,1318acc28eb9f7da7b7429a7a18cc4cbacdd54b7e0bb25c864e102bda3ba4cfa
snap-github-2019,199,13,8778.846153846154,9.08021416413466,5,24958,10,7,07560a49f7058763e54eae8e0f7550f325f0b1b47f1c64beee852dfc8de2dc2d
snap-github-2019,219,13,392.84615384615387,5.975960360572016,8,2078,1,8,0985b1e50da047948c8c92a8e5d9719f70d2100f363d03e9e54f008b9a5e7212
snap-github-2019,222,13,1082.6923076923076,6.988129292714505,14,7838,3,9,071cf1ef1d01064a1a6c9b7aaaf8f29ea1e96b24e39018d773487d76f8bc8729
snap-github-2019,240,13,2597.0,7.862497197230545,36,20500,5,10,08650839c5b2d47b63e2277b52a54583d3870c37f6889d9b782e1fe2ac7a8332
snap-github-2019,6,14,806.9285714285714,6.694473652916122,23,2486,2,1,023b353060e1b549c41592d7d20ed855dd9c5fb4c2023f02250e48534accf2a2
snap-github-2019,9,14,4284.214285714285,8.362925838116228,6,22851,7,2,04137322bd379432900a81cdc365385e19cece53d01e3f2e160f455f9272587f
snap-github-2019,46,14,3528.1428571428573,8.16881030376919,14,25702,6,3,0fe97a39d0465ea16813cb4e0a29538c4a0c69092cef6a2ac95ba3fc0eeb6f3e
snap-github-2019,79,14,6554.357142857143,8.788037878749776,8,28188,9,4,06bea7b4126de5807419fd4ce57811d248a8b5693097b25a8b602d950f9c68ad
snap-github-2019,80,14,2024.7857142857142,7.613712911340042,20,12726,3,5,2da8979fae5e2940aa3668c85e1550188601d20a6c25287743a7769c5cf3e423
snap-github-2019,129,14,2250.4285714285716,7.719320214356557,22,23861,4,6,00ff75490d02a7c339bbbf67899e318369bb213361490c423ed5c56d2cc7e740
snap-github-2019,133,14,3108.5,8.042217220543945,10,23861,5,7,037e342e9e5b23e4f9b0f40acbce5884637aa5e502b30b6a4ff9c5ec016610ff
snap-github-2019,135,14,4895.785714285715,8.496334292175497,8,28188,8,8,00035cf91baba71a23bfe0997c4be477957f1c4baa5968e9ea2071ba97962629
snap-github-2019,191,14,105.71428571428571,4.670155036077504,11,989,1,9,01746f4f8dbb75d9e40ebd71d8a987dc8fb7e5688cb5c7973f05b6c7612c1341
snap-github-2019,232,14,8014.071428571428,8.989078976865631,5,27857,10,10,0ed24f170fa2c562f635dbc85adbe3a26d55aeba330187d77f3c5f300e862e5a
snap-github-2019,11,15,986.4666666666667,6.895142740931293,5,7838,2,1,0e877f62097c809699726ac92be5c4ce2c828907c22b1fd5065431099c9c3502
snap-github-2019,32,15,2998.866666666667,8.006323122218118,7,24958,5,2,01fc534b5146ef33babfdc1c1813fcf04f907df7341912b3fd58c672e031443a
snap-github-2019,112,15,994.6,6.903345570493437,12,4466,3,3,01ff439c1e9a34bb06ded0304db9bbc759ef232dd8da2ceb1bc1ae4cbf7e1785
snap-github-2019,158,15,2298.6666666666665,7.740519463877999,6,20572,4,4,30eedeac95e25f734c6f6ca5e9330ae6dcf13765b5e90f528b1c5f3c70bc9ba6
snap-github-2019,173,15,6485.866666666667,8.777534899073451,4,27857,9,5,06fdd0bbe3f6e651eaf0860d3cb9a83faa4a2050d5852aadad794456227bbde4
snap-github-2019,224,15,4661.6,8.447328511443251,6,21449,8,6,0c5120572c4df49fe9eee345439906297c9072a789d662a02b810dd4eed09776
snap-github-2019,255,15,3476.3333333333335,8.154020995498325,7,23861,6,7,00e2a2674fc4e32956e3350241d783123ca9257f84c117e1c85c4c9f1ec61256
snap-github-2019,260,15,4410.666666666667,8.392007825993092,17,23861,7,8,01225e456b4be270bb88b41d9c755cf03f193817cb6d3631351d55f10b5b28f0
snap-github-2019,270,15,424.8666666666667,6.054126308232693,12,1340,1,9,0dbe21583b5a0d609dc8f847e2a592aa3b842947f2be382492fd632350fa38d5
snap-github-2019,287,15,7287.466666666666,8.894048469088869,11,27857,10,10,020704a1c84b9e1a9aa4896ccd0f79cfcaa9a220cff86c591c672a899e5336a4
snap-github-2019,35,16,842.9375,6.738078439721261,12,10708,2,1,070e486aad8a53ed0a90cf49349fc38875c32da9ae4dec5c750d26f7ff6545a0
snap-github-2019,65,16,1265.3125,7.14386441268637,18,12726,3,2,01e0f669fa85a08aece66a68ed69ceb9d522c42dccedfe2c097fe03dc219a217
snap-github-2019,82,16,275.125,5.620853661740282,5,863,1,3,03e9d38733f3d1dd686dc0bf122b7f44a162d822d9299b8e11b45f24e2096060
snap-github-2019,115,16,7960.3125,8.982349152180745,8,27857,10,4,04733d7c0072b5461bd126dc360d58af9345f6395ba24a8dcad0d52b3ea2f8ba
snap-github-2019,134,16,5706.0625,8.649459721939857,6,28188,9,5,1edafc52dd7d0dbc8201f7ff6e5637427cbe987b855e8bb0cb4953d01a77df72
snap-github-2019,152,16,2356.0625,7.76517141934316,5,21449,4,6,0111b1ca7c222542ed0be662f786975bfcb2de1026654236003ffcfc958962ae
snap-github-2019,186,16,4345.5,8.377126202519118,5,23861,7,7,0ec1f149476398c3b2149ab6708036341f685b391a69db1c29dd1c29d6913b03
snap-github-2019,196,16,5376.5,8.589978861141885,12,27857,8,8,20855f9d748cd7c8f688636cbccd016841a963843b1179584cffc7533426107b
snap-github-2019,232,16,3677.6875,8.210311309936829,14,25009,6,9,0c1c4c6c14b80e1da9a693c25f39a2e12ad8684783b2692ac92abeb114dbfb01
snap-github-2019,261,16,2600.5625,7.863867505042964,7,28188,5,10,164fbf3b0fdf75729aadc52f63dc12bae17734fa9000f69497f5eba3771d13b8
snap-youtube,3,4,12.75,2.6210388241125804,3,24,2,1,0025b3cd32d7bedb81f633e3ca92ee8d36b710820689ea209ea229b58bee955e
snap-youtube,17,4,236.75,5.4712197014254995,4,438,9,2,04c92c3884a5f49ef1b00c90bf5c337a0f75adeabe359f742731191ce969d0bd
snap-youtube,38,4,486.0,6.18826412308259,4,824,10,3,0201ad2a764bc5598661eaebad21883d35100fb4bf3f47caaa82f2c36912b1ea
snap-youtube,101,4,25.25,3.2676659890376327,18,39,4,4,005ede693606915516c406cdc5786c16911c0284a17c69c433e7f22399468211
snap-youtube,120,4,40.5,3.7256934272366524,6,71,5,5,006bb75424f929adc1d29accb0fee17368b186bcd9bdf09313c2f95d33bb8218
snap-youtube,205,4,20.25,3.056356895370426,9,27,3,6,0af6023a08771309cb082f834aac9b0649b5bf743414594d6f8f84f8cc7bd894
snap-youtube,259,4,142.25,4.964591355594849,3,516,8,7,0057e16c729552401b76134a91f403f628bfc26acf792b9399d59892c4961f14
snap-youtube,270,4,124.5,4.832305758571839,9,450,7,8,0716c1d0b64003fd25a77c35dc325af8f5ee31daec4f1c889b1ed9e2ab8e73eb
snap-youtube,283,4,9.0,2.302585092994046,5,14,1,9,0867631726bf5a259be8729e980a4626563a6a8fae0734d85ba5c5c092304ddf
snap-youtube,299,4,54.0,4.007333185232471,3,119,6,10,0105d7d8ed96e636661d737e5dd717829c923a8ec3f7e7f20d77a1f110cdd15b
snap-youtube,16,5,28.8,3.3945083935113587,4,64,3,1,0a6deed626652129b153b138e07b764f36632b02ad19ee62061537d7f776ef00
snap-youtube,27,5,14.8,2.760009940032921,2,35,2,2,0af1ca5683444c221453e9e2f174cb1a01c915ca3ab00282a37943bddac93c0b
snap-youtube,43,5,103.8,4.6520537718869415,8,312,8,3,020f0baaedb30707b2cd9f51d3eab6f689cb1cee0dade22a7ebf38d50f156042
snap-youtube,61,5,31.2,3.4719664525503626,3,58,4,4,06daa2d0cc64be834b7cef176c992a381f52e83ed22a9739bbdf56cb802386a1
snap-youtube,103,5,41.6,3.751854253275325,2,103,5,5,1da5a2c45d7d26a4542eb1906e5568072e2c45dcc133ed36de09fed0fa3d715c
snap-youtube,107,5,82.6,4.426043520090656,5,293,7,6,08ac6f28fedc609a0e71004e686485d78c1802479213733875aac08c0e0a9d58
snap-youtube,111,5,7.8,2.174751721484161,2,12,1,7,03e17710e03caf457456dd29cbe3bc43f907056f396923df6a78fe0e00b020a5
snap-youtube,127,5,427.4,6.060057338573594,2,824,10,8,02bdd0bc3ce258e4181af2603255f551b8651b5d1d0fde9fd3116f1d9c096516
snap-youtube,180,5,238.2,5.477300022076476,6,598,9,9,03bc308e572337c83054e9a97fb9c6e73019e76a59c6241163a42b93df2262ce
snap-youtube,221,5,70.8,4.273884476054178,7,310,6,10,0a34b9504384feff921fef2449dd728876b93ef0e9fe6d995c115514e6335bf2
snap-youtube,44,6,27.333333333333332,3.3440389678222067,6,86,3,1,00be3c8ad885c8841669765515889759100bfd490a821541de0326cffea68e41
snap-youtube,63,6,7.333333333333333,2.120263536200091,3,16,1,2,0aee31319f7203100d927606bcf4905dfecf59c3cc0f395d937e99908863efcf
snap-youtube,132,6,188.66666666666666,5.245268145458221,33,438,8,3,01c21b4bad4a51b1674af31b675356f3529ee7a8699ecc6a21a4df35b58eabb0
snap-youtube,142,6,403.5,6.002651736498547,7,2217,10,4,02fc8c129466a8f8455b13921f1bba4caba3cb7a6f414b5718fa0f2e5ae3b432
snap-youtube,194,6,47.833333333333336,3.8884131397890123,5,99,5,5,1182771084a09e6412d67fb354baa775ed38aa2815e9a085c539e70c5307e944
snap-youtube,208,6,198.16666666666666,5.294141995137556,44,535,9,6,055e05806c2cd05294e7ca63113022c0df916662f63f61af6c183c58dca81705
snap-youtube,228,6,92.5,4.537961436294641,11,282,6,7,058e88a8606b02b648ed0c17fb9cc647a870441a92ffda9e0483996d440e995a
snap-youtube,267,6,21.5,3.1135153092103742,9,47,2,8,040b24e93a3f5e14480745fe76db62b8da3c51f305e8ac13100980a47dc1de39
snap-youtube,271,6,42.666666666666664,3.7765850345330416,18,99,4,9,05eff949fd0ed3b3baac3f73d221bf1837994d74b23eb974d5f5a528cf2368d1
snap-youtube,299,6,93.5,4.548599834499697,5,467,7,10,0408e80545e96d3a8f306b930f2e2406629a479c469093e81ba0f7789f315381
snap-youtube,23,7,82.85714285714286,4.429114670772783,3,319,6,1,05be453d6e988f8c52d78464004611a92884d37d45c3929a54dc023034d03eaa
snap-youtube,31,7,126.0,4.844187086458591,5,427,8,2,0b860f04a29fba3f2f670872b45571e49d312b1bdd6cd40b8436e1c9bad86143
snap-youtube,42,7,28.0,3.367295829986474,9,64,3,3,00783ad91773b351ab0495f69f8ca58abaca6d9817daf0f025f52412a51d2222
snap-youtube,134,7,47.0,3.871201010907891,13,88,4,4,18771a2fbd79298ac14a9f0213e4254a1c7cc6f6bc2ce5d2fb560d4a4e2994c2
snap-youtube,154,7,2.4285714285714284,1.2321436812926323,2,5,1,5,044c2572624dea7aa310451ce59405bcc513b683c02c846eacb196bf8a6d7217
snap-youtube,156,7,351.2857142857143,5.864442534668976,9,2217,10,6,0b4c0d41fedbbbbfbce4a821f27db6440d57205d1615d6d45702090729c8c4d5
snap-youtube,169,7,124.71428571428571,4.834011758416938,11,598,7,7,0136eab912c1d04a2274a4b83d242b0ed0b46c0adcb8cb17d74de8c405919c59
snap-youtube,172,7,177.57142857142858,5.184988681241034,10,1098,9,8,0c72935c1e90cd419cf3afc24a23de3d515d4141d5c159a7aa37747493ed7dbd
snap-youtube,185,7,18.142857142857142,2.951929650895598,7,39,2,9,0837b1b0df5f0f3fd56cfce8ff75622cdbaa594e7f5d9ed1b04927a2163a8bc8
snap-youtube,223,7,64.0,4.174387269895637,9,310,5,10,17ea4c1d19496820ae152574539be6fbdf5a550517da1d5304c3f9e47a5cf318
snap-youtube,48,8,36.5,3.624340932976365,2,272,3,1,04073b36d9429a06008f5bbf61f75b3793e51a9c37c004fd7f839cb0e5443095
snap-youtube,102,8,73.5,4.310799125385514,16,207,5,2,097bbfce3bb1b8204e65420e42fc6ba2755dd7a566c236f695ffdfd8140947d9
snap-youtube,131,8,371.625,5.9205725519982355,24,1900,10,3,21415754d8abbeb23af3b5e22f592fa436a28472cb8b11261298339f71c1f8ed
snap-youtube,186,8,11.5,2.5257286443082556,5,19,1,4,080bbaf0f1e9b10a3f8226b8c95f59e4d5afd230b010ffc0469fef5f7a1a2df4
snap-youtube,194,8,130.125,4.876151066716461,2,450,7,5,0b94766ad8baa61591e158ae8790bd59d3a33a7c0f661ad55a0774dfa20589ee
snap-youtube,214,8,170.125,5.142394283608613,4,824,8,6,035a0423970775361558f8dbc609b9e9851ee40a81571b1e79712076f3183335
snap-youtube,234,8,52.25,3.9749978045895347,6,310,4,7,010577a6a916465a4604306fa9e667282187012b4ccf69d7cfd81661851bc65a
snap-youtube,251,8,81.375,4.411281992822671,7,427,6,8,0a4f6e4b5c8c6ee514b928b53f284e24bfdbaddb5d3104945443bd8e3500508b
snap-youtube,259,8,22.75,3.1675825304806504,2,43,2,9,035a1fb851f96db5dab32462bcf6e075fc270328e3f1addfc08518404707198f
snap-youtube,269,8,270.25,5.603040904854669,2,1900,9,10,017ea34e0780a6cc3a43789b8680ddb999eb060565550de45d92da41390c8bdf
snap-youtube,6,9,44.666666666666664,3.821368637160015,10,133,3,1,011fa3a4dd2a83d161acd9b8d5a621d3c81409e55dbc3957fa48a50fef2324e1
snap-youtube,24,9,87.33333333333333,4.481117537318112,2,284,6,2,115daadd4be75f084f684d4384d137eedd173872e2cc8333d42cc0f97bfb2300
snap-youtube,25,9,9.555555555555555,2.3566523142643216,2,16,1,3,0a06fdc9f0c9bb1ca6fff3f107870041b993731f6566810e67fb9202115e3063
snap-youtube,67,9,58.22222222222222,4.081296846829625,2,228,4,4,10c1ca7e933ab31d9bde81393a7016e6d943daadfad79eaa31fe3d8baf693a06
snap-youtube,126,9,72.55555555555556,4.298040978600789,2,211,5,5,002a3b84b89da5a5bfd3bee4d165e9e9d21acfb85743fcf90f4d39d3692441fc
snap-youtube,177,9,160.0,5.081404364984463,6,1098,8,6,0a0c2325934ea2c039c559896731922a1cbaf3873c76e3fbfa82535e0b7c5dc8
snap-youtube,180,9,203.77777777777777,5.321925380333604,4,467,9,7,01f82b08613bbdcc4e17867846c7eec0da9e445ea20db439d3481af6790713a9
snap-youtube,184,9,116.11111111111111,4.763123151765089,5,293,7,8,00062275c449b6892b0cc2343d6d8002e269b58b43d95a1d1f9da97c73a62b0c
snap-youtube,189,9,33.111111111111114,3.5296231702509777,2,129,2,9,0d5b36fa3cca778a3c23cda3a247fd15a177af2c280d72582e5202bc7fa6bb4e
snap-youtube,285,9,396.55555555555554,5.985334686732445,6,2217,10,10,01b53d67dfb4c506628867ca58209f92dd9bb0c8a8ee4d7d22d84045d43bc371
snap-youtube,8,10,271.8,5.608738925969307,3,2217,9,1,0f1cacbdeeaf2f39b50c2c2dcd3771c98879f7f843bd507e5452915f5d019218
snap-youtube,102,10,30.7,3.456316680883235,6,127,2,2,05727c4b806ef19b634d99bf6c78896bcad6e1bc41394f150e79a47f09830f15
snap-youtube,114,10,60.7,4.122283930911342,6,190,4,3,08be6e415de4046959f2828c8f4ad53c83393edc0ebd84f6ce663b86628bbf5c
snap-youtube,126,10,140.5,4.952299717083292,9,700,7,4,152f2623034fa5be8a5f92361e15471eb51ee7855eb17c620f7f58ab514f5a78
snap-youtube,142,10,75.3,4.334672938290411,7,288,5,5,0c52ff5e38a783aeca6f45fd6811e4826efd985400a86cce03702fc8723285f6
snap-youtube,166,10,142.0,4.962844630259907,15,535,8,6,09e806a254323f0e66fe854d4d4e63e7ae54153dad94dd9325ba09c8300c6680
snap-youtube,170,10,349.4,5.859075359062237,4,2217,10,7,10e68768e84b31cd1d41733bb9eda4baee99694c8fac68c78c4eff0e9462bc46
snap-youtube,202,10,45.6,3.8416005411316,2,228,3,8,054fd7787939a5f4843fa0e40810c19b70104a613a624400ba2a8d78f8a887c0
snap-youtube,272,10,17.7,2.928523523860541,7,32,1,9,10b79664f4830ba243cc31de8d6876280fee2cd143fe3f2118e881382d974b8a
snap-youtube,285,10,104.0,4.653960350157523,8,279,6,10,09f04b263dd82bbf47e026fb32bec0013fd05af6dbaf7fb9ae7c5bdb617a3294
snap-youtube,33,11,85.0,4.454347296253507,5,678,5,1,04fb6f3d5af3a15f53a5731f3421a64a5e79a8a35c22c0e09548d693af1eb0fa
snap-youtube,66,11,156.0,5.056245805348308,7,598,7,2,1945c60c40a8837d623a075b6b4a57f0c1e40361251b3e9e5a9da447d09e2e57
snap-youtube,133,11,105.0909090909091,4.664296359488185,4,438,6,3,0b42d8ddea05c9d78631c37c7c888f89150e1922861aeade72bc7aa565474ff4
snap-youtube,190,11,18.818181818181817,2.986599789990718,5,43,1,4,0480ec439395ae59f783a220a930ded15b35d298b1d8ddbd2ff442e35bcef500
snap-youtube,207,11,43.18181818181818,3.788313351102123,7,272,3,5,195fbf130df4ea4fca8e5f8b2e5ce7a21fb03925fa44805d12eb25384dda0a5f
snap-youtube,215,11,196.63636363636363,5.286428794882784,17,664,8,6,0259f17e17ec51cbbcb7e02ef36f38623ca1debae56308f4435aa2637d55a14d
snap-youtube,237,11,33.63636363636363,3.5449041023283305,7,162,2,7,09a7d7e1d3e91a0925bd4271ef863d69faf84cfd64e98afb0330de03b6ba29fd
snap-youtube,261,11,62.54545454545455,4.1517554694354395,4,512,4,8,014c6a8ab4b2f5eedcd85775c3c736703376ec209e0ffbbf8dc3849bfff557e5
snap-youtube,263,11,239.54545454545453,5.482909071876531,2,824,9,9,01b5892062a98f1b6553d4c4df128d90e15de8722733d91cb5f101d84fcc0c03
snap-youtube,272,11,380.3636363636364,5.943753346102936,7,2217,10,10,02d16b02c408755b2f8958eae154ae55bc416fad51bf6ff6d9b1fdfed7aee3db
snap-youtube,18,12,227.25,5.430441519475078,7,1900,9,1,0be4e206b5e5d4284ac60433aea9a0f252aa378ab0b996606ffc5cd7039915d4
snap-youtube,51,12,330.75,5.804381673212317,2,1900,10,2,0365d1286890c6e3cb37f2daa5e3281fd58ff5e45f8a66d481d393271a50cd19
snap-youtube,52,12,78.08333333333333,4.370502148821927,4,319,5,3,2615945cedd3cc8d015ec93ff310441d46594d6d529fcd0fcf3f97da38103d26
snap-youtube,53,12,119.16666666666667,4.788879668056894,2,535,6,4,097a691f02f28fa9f21bc99c004a9a2bbc48cdcd3438e35eea9b6dd4d26a9186
snap-youtube,219,12,52.583333333333336,3.981238074449619,5,187,4,5,115a5e0406715330bba36061b061615d34bff62c3b25f9065d8d0acda8e442e1
snap-youtube,231,12,23.583333333333332,3.2020687065518194,8,93,1,6,0729dfeb674c5b49f5aa2f7d0efd4510c2769536a9e50ae2fc8af7e368e7135c
snap-youtube,255,12,138.16666666666666,4.9356722556228005,4,1098,7,7,001d67e9679dee82e0f36d8a93e73de225afee48437065240494789aed92dd93
snap-youtube,279,12,28.833333333333332,3.3956263366127,3,67,2,8,029a0b7345c11c210b7a27c5c252bb412d4e8d7236dc3c43ac7b427e23e49e4b
snap-youtube,285,12,213.58333333333334,5.368698163309836,3,1900,8,9,0339fe83c436d342a07c6108d41124c70a72700dabff52c7b6d755c6a0d55172
snap-youtube,292,12,41.666666666666664,3.7534179752515073,2,139,3,10,017a7dd8ac04d9e21a8eb2686a7c5b65a25770c9f8e86c34ff5617c572cc6884
snap-youtube,2,13,27.076923076923077,3.3349479961209547,4,62,2,1,11406029197c057b5a743bea41677ff07cd04d09eb2fc217a661983bcb2e7d8a
snap-youtube,48,13,60.61538461538461,4.1209115896068225,4,497,4,2,1a27570bed632d3cd59f6bebc99e5312f497c7aaff5fe224722423e734e51507
snap-youtube,53,13,110.0,4.709530201312334,12,664,7,3,0c1ccaf2651e3de0b328ffbb89d6786955729e25a016f791317e136a94e6c694
snap-youtube,58,13,76.46153846153847,4.3497815352570255,5,512,5,4,0ca95a0e02e6884c746b5bb3b74d9a4acc99c724b988bf1de2d095f7f40e0f92
snap-youtube,108,13,81.92307692307692,4.417913394007406,16,229,6,5,0ccb57927de8188ee0f297fb9b55168d2dbf1d63497c955f66c808f11dfb61f8
snap-youtube,130,13,150.23076923076923,5.0188069432455755,2,639,8,6,073d9bf37e69d8b574f79a128e385ce8b1dabb73cc7f320fe3ad8e3f59915b10
snap-youtube,167,13,200.23076923076923,5.3044523551155525,8,678,9,7,01c2361a97b3f8a4a4531f4a04a03071ac2967c06119e4c9c6f1c48fa4a1ba1c
snap-youtube,189,13,18.0,2.9444389791664403,3,53,1,8,1ca5f7ea31350c8bf769ad51caaccbef75c2cb5bd92229c68256d5565685f648
snap-youtube,248,13,42.23076923076923,3.7665524924321545,3,198,3,9,00b268e91c145e9ecbe5c537bf69355e147930b3eb324c64b8f84d0efd198d6b
snap-youtube,285,13,260.61538461538464,5.566875427545659,7,1900,10,10,0a066ac392e5411fc71a6ef6d0058fa026cff9d59d88fbe8d3cd697ab7fd89b8
snap-youtube,4,14,21.857142857142858,3.1292636661785136,4,92,1,1,0857c36fb8d6c5b4eec965927c2c61df838c6dd8562d1caa2eba09700566eec5
snap-youtube,13,14,85.35714285714286,4.458491520999534,4,535,5,2,10a0fdf6a356ca9350f3184b8bbf3eadfae867fb493db7f495501d05f6a000dd
snap-youtube,78,14,108.42857142857143,4.695272020685278,7,404,6,3,080a9c1de0627975eec5bad39dcfee9548102d05bd5857d39d2c5cf101b02201
snap-youtube,101,14,35.785714285714285,3.6051095710484775,3,310,2,4,0965bc03c0d2791cc7df13256da93714c467edfeb86ce6fc2557870cd8205fac
snap-youtube,114,14,40.785714285714285,3.732554517616598,5,263,3,5,2079f01dd8f18d9df8307df558350a521a7f5c2f5867fadf25179daea4bbcb98
snap-youtube,148,14,57.142857142857146,4.062903036387282,9,190,4,6,048873ca50998570e49e64e809751eb30267d0c5c940974e4ec3b4f427c73c30
snap-youtube,160,14,125.64285714285714,4.84137097645895,2,535,7,7,052d90fe79ba0311e650d4a7670f215e3e6556686b86dca7cff772d2c94d504a
snap-youtube,170,14,436.42857142857144,6.080913427162316,8,2217,10,8,02779d0bb3aeb4ae743977ed72e7f701a82993205b2d939f7084f4a0651dc3c5
snap-youtube,172,14,155.78571428571428,5.054879995894013,6,1900,8,9,03c9c1a90bead40c7aa264428b70b109b2658715e7b10db33983c6f75d674d73
snap-youtube,264,14,235.78571428571428,5.467155573004704,27,1900,9,10,04d884d4e8066767b31a1c99b2119323bad4c184b7d0d8a109284d22aa2a810d
snap-youtube,8,15,111.8,4.725616339063959,3,664,6,1,0072a4f95a5b2487f8eaccfe32c4dcc868ac6e717c17ca9dc083c06a8560366c
snap-youtube,39,15,268.93333333333334,5.598175014929951,2,1098,10,2,04b174dd7bbbbad7d8a2e99be4f9ecf8489cd5b9d6ff8759b7ddc8745be52b54
snap-youtube,45,15,50.46666666666667,3.9409343489225663,2,319,3,3,010408eaac136eccb53c35d73a1870b21964a9dc2a827117448d254d43196563
snap-youtube,79,15,29.4,3.414442608412176,5,88,1,4,0bbb86a19cdcb7a1a1a3c4c901df1e2f41fe15caf5491869476d0d7e3a1bc810
snap-youtube,105,15,38.86666666666667,3.6855405528484217,4,125,2,5,2d7877187a54bea993047c4e27c8ced54704cc65e5abe2d377c970344c185ebc
snap-youtube,114,15,215.0,5.375278407684165,5,2217,9,6,0eca768e389201b6a76cb1ecd7871bb7d26c8a80b56c895f8d0be1b669bde9a4
snap-youtube,179,15,65.73333333333333,4.200704578213011,2,310,4,7,093a24cf7f36eb4b857b11a8d6cd7dbff5109498e34d138885e267618c0790f0
snap-youtube,194,15,93.0,4.543294782270004,10,467,5,8,057b3800f5927a6cbabb2f0882f9454d14628d1f3098a3760b94a7f7d7c37536
snap-youtube,196,15,137.13333333333333,4.928219402277164,6,678,7,9,093c04bf8b223e6b0a558718b2db61335f82e6571f9bd39bd80436e907f07e64
snap-youtube,279,15,179.4,5.1951766076285235,3,2217,8,10,2aa2e9bfbff19b251fb667258b3d654aa6dd65d9cd98c8f28b328381ebb20a42
snap-youtube,2,16,82.25,4.421848128860553,5,467,5,1,0047a9bfcdf2be5c997c397357cf29add5a6bee9b25398abe9b8fa8f7101c4c5
snap-youtube,48,16,122.8125,4.81876832445877,2,404,7,2,10e2a212af0f786319ad0b6c8fa1fc26a8dfe2cd4299ede8f96f39a1c133d1ee
snap-youtube,49,16,280.75,5.641020152919886,8,2217,10,3,057253b6ca8816d7ad0f9f10f39c999c24afe58c8a0f4a16eb547245f7124426
snap-youtube,188,16,44.0,3.8066624897703196,2,346,3,4,07443ec5e0ff8a7eae16c99c2a2710dde1468397fd6d050e0d6dfa81cb2234e2
snap-youtube,190,16,9.6875,2.3690748342628787,2,26,1,5,003b123c9dd534455b3626dfd231d698013f8bc1844bd45fc787671921d1ec1b
snap-youtube,196,16,99.25,4.6076670661866785,3,438,6,6,0b44672d91136709ff40ccea31d5a1b52ff8b9d3c98f1464d9ff91583e93cd7d
snap-youtube,208,16,236.6875,5.470956785688478,6,2217,9,7,0c10d7a609712dc3f5f55e7805a478ff21130c489a1755cb195389f622cdfdc4
snap-youtube,220,16,172.625,5.156897801074508,2,1098,8,8,01051ff16c5070b375d95032335201dd8dfdca31ad2d8c188dc7ee5aae60a2ec
snap-youtube,268,16,36.9375,3.635940068819717,2,288,2,9,047345525be7f341b185ab69892620848ee8dd161a92b37874153a3edefad362
snap-youtube,295,16,56.125,4.045241849214369,5,512,4,10,06d615630bf1bf5c0315bc1fb1b033a9c0d014be4f8639c1ee9efc0d5b01b968
snap-orkut,26,4,654.75,6.485779618746983,164,1649,9,1,1048c8c762a867b89ef9c16d57dcb6e813ea4dc48c48497c3de76eb93a8e1e45
snap-orkut,50,4,281.25,5.642793203029772,72,612,4,2,088c4a8239a6005a1c8466eac4360d6fdecdcbde558eb43bbe9ea7c3a4c234a2
snap-orkut,118,4,232.0,5.4510384535657,62,450,3,3,1b1a21d68a412073a9afa5ac408fb0a3af521ccd5cb6485c13c8722010a5b30d
snap-orkut,126,4,204.0,5.3230099791384085,180,240,2,4,0215f218160f8884561b102050a7e3c65bbb01619575cb2e2e848267fa3d3945
snap-orkut,140,4,88.0,4.48863636973214,52,139,1,5,0de4f45ed5a102d03e9a918ae4c0fa69b47723ce6fda06aac699a8f68d8a7fda
snap-orkut,155,4,424.25,6.052677231275971,47,837,6,6,059d5af68c5b6853f8bfc6b17a0a7a9d1bf0acd3aae9f6d5e2ccbd84d0a9b155
snap-orkut,171,4,397.5,5.98770749823027,200,580,5,7,14203413923102db8e6fd7fddcebeb0660ab1fd4596408e528e3ac3e47975c20
snap-orkut,236,4,585.25,6.373746319760489,140,1696,8,8,07cdc93eebd3e6fd10f6284cc0527aa158dfab17990fa61a77a566c13314058f
snap-orkut,273,4,930.75,6.837064538359368,266,1455,10,9,068ae2ab281426db7dbfa01b6276ca0ea47c63adbc98705e45b1d666a8ffecc6
snap-orkut,280,4,469.25,6.15326446818114,91,1149,7,10,06d9bc828a47938bb19be368a75f34d5abea0933af0eed78b32088b59dc52e61
